device_id,licence_number,registration_id,radcom_access_id,radcom_registration_id,freq_centre,bandwidth,freq_lower,freq_upper,occupied_bw,service_type,service_subtype,licence_subtype,height,latitude,longitude,site_id,site_name,state,client,industry,emission_designator,tx_rx,power_watts,eirp_watts,simplex_duplex,azimuth,antenna_gain,antenna_manufacturer,antenna_model,multi_antenna,antenna_size,antenna_tilt,antenna_type,date_authorised,date_issued,date_effective,date_expires,licence_status
334562136,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.620862,151.358397,9023315,NBN Co Site 363 Elderslie Road BRANXTON,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562137,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.688977,151.577744,9023312,NBN Co Site 64 Maitland Vale Road BOLWARRA HEIGHTS,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562138,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.688977,151.577744,9023312,NBN Co Site 64 Maitland Vale Road BOLWARRA HEIGHTS,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562141,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.688977,151.577744,9023312,NBN Co Site 64 Maitland Vale Road BOLWARRA HEIGHTS,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562142,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.688977,151.577744,9023312,NBN Co Site 64 Maitland Vale Road BOLWARRA HEIGHTS,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562143,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.688977,151.577744,9023312,NBN Co Site 64 Maitland Vale Road BOLWARRA HEIGHTS,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562144,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.688977,151.577744,9023312,NBN Co Site 64 Maitland Vale Road BOLWARRA HEIGHTS,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562153,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562154,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562155,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562156,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562157,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562158,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562159,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562160,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562161,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562162,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562163,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562164,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,14.3,-34.800441,150.719751,201005,Mobiles 25m Tower  Council Site Moeyan Hill  off 370 Agars Lane  4km SE of BERRY,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562165,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,38,-34.518911,150.799017,8922,CMTS Site Lot 4 Bright Pde Mt Brown via DAPTO,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562166,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,38,-34.518911,150.799017,8922,CMTS Site Lot 4 Bright Pde Mt Brown via DAPTO,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562183,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.54025,150.7446,9028040,NBN Co Site 90 Meadows Road NORTH RICHMOND,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562184,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.54025,150.7446,9028040,NBN Co Site 90 Meadows Road NORTH RICHMOND,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562185,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.538882,150.871279,9027240,NBN Co Site 420 Sackville Road EBENEZER,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562186,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.538882,150.871279,9027240,NBN Co Site 420 Sackville Road EBENEZER,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562187,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.538882,150.871279,9027240,NBN Co Site 420 Sackville Road EBENEZER,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562188,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.538882,150.871279,9027240,NBN Co Site 420 Sackville Road EBENEZER,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562189,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.538882,150.871279,9027240,NBN Co Site 420 Sackville Road EBENEZER,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562190,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.538882,150.871279,9027240,NBN Co Site 420 Sackville Road EBENEZER,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562191,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.54025,150.7446,9028040,NBN Co Site 90 Meadows Road NORTH RICHMOND,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562192,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.54025,150.7446,9028040,NBN Co Site 90 Meadows Road NORTH RICHMOND,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562195,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.54025,150.7446,9028040,NBN Co Site 90 Meadows Road NORTH RICHMOND,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562196,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.54025,150.7446,9028040,NBN Co Site 90 Meadows Road NORTH RICHMOND,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562203,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,30,-32.438881,151.545076,9023314,NBN Co Site 2652 Glendonbrook Road GRESFORD,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562204,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,30,-32.438881,151.545076,9023314,NBN Co Site 2652 Glendonbrook Road GRESFORD,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562205,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,30,-32.438881,151.545076,9023314,NBN Co Site 2652 Glendonbrook Road GRESFORD,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562206,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,30,-32.438881,151.545076,9023314,NBN Co Site 2652 Glendonbrook Road GRESFORD,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562209,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,45,-34.59567,150.507,9027452,NBN Co Site 1C Hoddle Street BURRAWANG,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562210,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,45,-34.59567,150.507,9027452,NBN Co Site 1C Hoddle Street BURRAWANG,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562211,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,45,-34.59567,150.507,9027452,NBN Co Site 1C Hoddle Street BURRAWANG,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562212,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,45,-34.59567,150.507,9027452,NBN Co Site 1C Hoddle Street BURRAWANG,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562213,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,45,-34.59567,150.507,9027452,NBN Co Site 1C Hoddle Street BURRAWANG,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562214,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,45,-34.59567,150.507,9027452,NBN Co Site 1C Hoddle Street BURRAWANG,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562215,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.700218,151.437002,9026778,NBN Co Site 10 Lochill Close LOCHINVAR,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562216,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.700218,151.437002,9026778,NBN Co Site 10 Lochill Close LOCHINVAR,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562217,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.700218,151.437002,9026778,NBN Co Site 10 Lochill Close LOCHINVAR,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562218,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-32.700218,151.437002,9026778,NBN Co Site 10 Lochill Close LOCHINVAR,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562219,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.694228,150.698812,9027241,NBN Co Site 163 Tadmore Road CRANEBROOK,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562220,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.694228,150.698812,9027241,NBN Co Site 163 Tadmore Road CRANEBROOK,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562251,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.642858,148.049727,9028177,NBN Co Site Lot 550 Rinkin Street COOTAMUNDRA,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562252,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.642858,148.049727,9028177,NBN Co Site Lot 550 Rinkin Street COOTAMUNDRA,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562277,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,49.6,-33.47532,150.96283,10001271,NBN Co 1454 Wisemans Ferry Road Maroota,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562278,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,49.6,-33.47532,150.96283,10001271,NBN Co 1454 Wisemans Ferry Road Maroota,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562279,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,49.6,-33.47532,150.96283,10001271,NBN Co 1454 Wisemans Ferry Road Maroota,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562280,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,49.6,-33.47532,150.96283,10001271,NBN Co 1454 Wisemans Ferry Road Maroota,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562281,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,49.6,-33.47532,150.96283,10001271,NBN Co 1454 Wisemans Ferry Road Maroota,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562282,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,49.6,-33.47532,150.96283,10001271,NBN Co 1454 Wisemans Ferry Road Maroota,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562283,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,49.5,-33.6437,150.65973,10002969,NBN Co Site 1 Hillcrest Road Yarramundi,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562284,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,49.5,-33.6437,150.65973,10002969,NBN Co Site 1 Hillcrest Road Yarramundi,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562285,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,49.5,-33.6437,150.65973,10002969,NBN Co Site 1 Hillcrest Road Yarramundi,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562286,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,49.5,-33.6437,150.65973,10002969,NBN Co Site 1 Hillcrest Road Yarramundi,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562287,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,49.5,-33.6437,150.65973,10002969,NBN Co Site 1 Hillcrest Road Yarramundi,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562288,9997701/60,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,49.5,-33.6437,150.65973,10002969,NBN Co Site 1 Hillcrest Road Yarramundi,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562289,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.58255,150.869,9027235,59 Cattai Road PITT TOWN,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562290,9997701/60,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.58255,150.869,9027235,59 Cattai Road PITT TOWN,NSW,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
334562291,9997701/60,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-33.58255,150.869,9027235,59 Cattai Road PITT TOWN,NSW,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,29/11/2017,29/11/2017,29/11/2017,28/4/2018,Granted
